,partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,Media_Passes,Mediana_Alvo,Classificação_cartoes
9212,4607,1,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9213,4607,1,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9214,4608,1,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9215,4608,1,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9216,4609,1,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9217,4609,1,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9218,4610,1,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9219,4610,1,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9220,4611,1,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9221,4611,1,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9222,4612,1,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9223,4612,1,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9224,4613,1,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9225,4613,1,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9226,4614,1,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9227,4614,1,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9228,4615,1,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9229,4615,1,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9230,4616,1,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9231,4616,1,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9232,4617,2,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9233,4617,2,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9234,4618,2,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9235,4618,2,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9236,4619,2,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9237,4619,2,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9238,4620,2,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9239,4620,2,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9240,4621,2,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9241,4621,2,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9242,4622,2,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9243,4622,2,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9244,4623,2,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9245,4623,2,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9246,4624,2,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9247,4624,2,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9248,4625,2,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9249,4625,2,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9250,4626,2,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9251,4626,2,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9252,4627,3,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9253,4627,3,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9254,4628,3,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9255,4628,3,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9256,4629,3,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9257,4629,3,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9258,4630,3,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9259,4630,3,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9260,4631,3,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9261,4631,3,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9262,4632,3,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9263,4632,3,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9264,4633,3,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9265,4633,3,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9266,4634,3,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9267,4634,3,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9268,4635,3,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9269,4635,3,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9270,4636,3,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9271,4636,3,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9272,4637,4,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9273,4637,4,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9274,4638,4,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9275,4638,4,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9276,4639,4,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9277,4639,4,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9278,4640,4,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9279,4640,4,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9280,4641,4,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9281,4641,4,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9282,4642,4,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9283,4642,4,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9284,4643,4,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9285,4643,4,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9286,4644,4,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9287,4644,4,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9288,4645,4,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9289,4645,4,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9290,4646,4,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9291,4646,4,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9292,4647,5,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9293,4647,5,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9294,4648,5,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9295,4648,5,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9296,4649,5,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9297,4649,5,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9298,4650,5,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9299,4650,5,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9300,4651,5,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9301,4651,5,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9302,4652,5,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9303,4652,5,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9304,4653,5,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9305,4653,5,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9306,4654,5,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9307,4654,5,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9308,4655,5,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9309,4655,5,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9310,4657,6,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9311,4657,6,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9312,4658,6,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9313,4658,6,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9314,4659,6,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9315,4659,6,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9316,4660,6,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9317,4660,6,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9318,4661,6,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9319,4661,6,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9320,4662,6,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9321,4662,6,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9322,4663,6,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9323,4663,6,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9324,4664,6,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9325,4664,6,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9326,4665,6,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9327,4665,6,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9328,4666,6,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9329,4666,6,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9330,4667,7,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9331,4667,7,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9332,4668,7,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9333,4668,7,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9334,4669,7,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9335,4669,7,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9336,4670,7,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9337,4670,7,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9338,4671,7,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9339,4671,7,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9340,4672,7,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9341,4672,7,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9342,4673,7,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9343,4673,7,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9344,4674,7,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9345,4674,7,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9346,4675,7,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9347,4675,7,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9348,4676,7,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9349,4676,7,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9350,4677,8,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9351,4677,8,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9352,4678,8,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9353,4678,8,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9354,4679,8,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9355,4679,8,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9356,4680,8,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9357,4680,8,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9358,4681,8,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9359,4681,8,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9360,4682,8,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9361,4682,8,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9362,4683,8,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9363,4683,8,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9364,4684,8,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9365,4684,8,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9366,4685,8,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9367,4685,8,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9368,4686,8,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9369,4686,8,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9370,4687,9,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9371,4687,9,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9372,4688,9,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9373,4688,9,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9374,4689,9,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9375,4689,9,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9376,4690,9,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9377,4690,9,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9378,4691,9,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9379,4691,9,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9380,4692,9,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9381,4692,9,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9382,4693,9,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9383,4693,9,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9384,4694,9,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9385,4694,9,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9386,4695,9,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9387,4695,9,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9388,4697,28,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9389,4697,28,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9390,4656,5,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9391,4656,5,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9392,4707,10,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9393,4707,10,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9394,4708,10,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9395,4708,10,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9396,4709,10,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9397,4709,10,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9398,4710,10,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9399,4710,10,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9400,4711,10,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9401,4711,10,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9402,4712,10,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9403,4712,10,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9404,4713,10,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9405,4713,10,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9406,4714,10,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9407,4714,10,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9408,4715,10,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9409,4715,10,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9410,4717,11,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9411,4717,11,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9412,4718,11,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9413,4718,11,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9414,4719,11,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9415,4719,11,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9416,4720,11,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9417,4720,11,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9418,4721,11,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9419,4721,11,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9420,4722,11,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9421,4722,11,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9422,4723,11,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9423,4723,11,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9424,4724,11,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9425,4724,11,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9426,4725,11,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9427,4725,11,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9428,4726,11,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9429,4726,11,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9430,4727,12,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9431,4727,12,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9432,4728,12,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9433,4728,12,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9434,4729,12,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9435,4729,12,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9436,4730,12,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9437,4730,12,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9438,4731,12,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9439,4731,12,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9440,4732,12,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9441,4732,12,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9442,4733,12,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9443,4733,12,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9444,4734,12,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9445,4734,12,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9446,4735,12,Flamengo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9447,4735,12,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9448,4736,12,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9449,4736,12,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9450,4737,13,Botafogo-RJ,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9451,4737,13,Cruzeiro,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9452,4738,13,Sao Paulo,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9453,4738,13,Criciuma,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9454,4739,13,Vitoria,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9455,4739,13,Gremio,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9456,4740,13,Palmeiras,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9457,4740,13,Bahia,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9458,4741,13,Chapecoense,15,0,35%,280,None,19,4,0,0,8,373.3629716291313,3.0,Alto
9459,4741,13,Flamengo,9,0,65%,509,None,13,1,0,1,5,373.3629716291313,3.0,Muito baixo
9460,4742,13,Coritiba,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9461,4742,13,Corinthians,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9462,4743,13,Figueirense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9463,4743,13,Sport,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9464,4744,13,Internacional,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9465,4744,13,Santos,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9466,4745,13,Fluminense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9467,4745,13,Goias,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9468,4746,13,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9469,4746,13,Athletico-PR,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9470,4716,10,Chapecoense,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
9471,4716,10,Atletico-MG,0,0,None,0,None,0,0,0,0,0,373.3629716291313,3.0,Muito baixo
